request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,selected_query,correctness,notes
EFFKGQA0135,What is the total regional demand for each region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}]","SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0136,Count shortage status for each shortage status.,shortage,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,2,,"[{""companyCount"": ""3"", ""shortageStatus"": ""no""}, {""companyCount"": ""6"", ""shortageStatus"": ""yes""}]","SELECT ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . ?origin a ?surveyClass . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?shortageStatus ORDER BY ?shortageStatus",,
EFFKGQA0137,Give me semiconductor current demand grouped by quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,SELECT ?quarterLabel ?totalDemand WHERE { ?demandForRegion a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:forTimePeriod ?quarter ; survey:totalDemand ?totalDemand . ?origin a survey:Semiconductor_Survey . ?quarter a survey:Quarter ; survey:periodLabel ?quarterLabel . } ORDER BY ?quarterLabel,,
EFFKGQA0138,Please show Tier1 current demand by quarter?,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?quarterLabel ?pct WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } ORDER BY ?quarterLabel",,
EFFKGQA0139,Show average self-driving development by survey group.,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,1,,"[{""avgPct"": ""62.0"", ""surveyType"": ""OEM""}]",SELECT ?surveyType (AVG(?pct) AS ?avgPct) WHERE { VALUES (?origin ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?devClass a survey:AutonomousDrivingDevelopment_OEM ; survey:hasSurveyOrigin ?origin ; survey:hasDetail ?entry . ?entry a survey:AutonomousDrivingDevelopment ; survey:hasPercentage ?pct . } GROUP BY ?surveyType ORDER BY ?surveyType,,
EFFKGQA0140,"Using the True Demand KG, what is the total OEM current demand for each region?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""77885298.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""OEM"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:OEM_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0141,Count order cancellation for each response type.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""5"", ""responseType"": ""Decrease""}, {""participantCount"": ""5"", ""responseType"": ""Increase""}, {""participantCount"": ""5"", ""responseType"": ""Stable""}]",SELECT ?responseType (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:hasResponseType ?responseType ; survey:participantCount ?participants . } GROUP BY ?responseType ORDER BY ?responseType,,
EFFKGQA0142,Summarize total demand per survey group.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,13,0,,,SELECT ?surveyType (SUM(?totalDemand) AS ?totalDemandSum) WHERE { VALUES (?origin ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?demandForRegion a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?totalDemand . } GROUP BY ?surveyType ORDER BY ?surveyType,,
EFFKGQA0143,How does current demand vary by survey group?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0144,Summarize forecast vehicle sales over month.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}, {""monthLabel"": ""Apr 2026"", ""unitsSold"": ""7009380""}]","SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isForecastData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0145,How many companies are in each technology category for shortage status?,shortage,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,7,0,,,"SELECT ?technologyCategoryName ?ShortageStatus (COUNT(?Company) AS ?Count) WHERE { ?Company a survey:Company ; survey:reportsShortage ?Shortage ; survey:hasComponentTypeSplit ?techType . ?techType survey:assignedTechnologyCategory ?techCategory . ?techCategory a survey:TechnologyCategory ; survey:technologyCategoryName ?technologyCategoryName . BIND(IF(?Shortage = true, ""yes"", ""no"") AS ?ShortageStatus) } GROUP BY ?technologyCategoryName ?ShortageStatus ORDER BY ?technologyCategoryName ?ShortageStatus",,
EFFKGQA0146,"From the graph, compare semiconductor current demand across survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0147,"From the graph, show current demand by survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0148,"Can you for future demand, show the result by technology category?",future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}]","SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0149,Show average autonomous driving development by year.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""year"": ""2027""}]",SELECT ?year (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasYear ?year ; survey:hasPercentage ?pct . } GROUP BY ?year ORDER BY ?year,,
EFFKGQA0150,Give a graph-backed breakdown of future demand by region.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}]","SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0151,Use the graph to show total demand by quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,10,0,,,"SELECT ?quarterLabel (SUM(?totalDemand) AS ?total) WHERE { ?demandForRegion a survey:DemandForRegion ; survey:forTimePeriod ?quarter ; survey:totalDemand ?totalDemand . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0152,Show regional demand by quarter.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}]","SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0153,Which SAE level has the highest self-driving development?,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}]","SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",,
EFFKGQA0154,Which vehicle type has the highest self-driving development?,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""62.0"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""ICE""}]","SELECT ?vehicleType (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0155,Return sales volume grouped by month.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Apr 2024"", ""unitsSold"": ""6818720""}, {""monthLabel"": ""Apr 2025"", ""unitsSold"": ""7260983""}]","SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0156,Show order cancellation by technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}]","SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0157,What is the total number of vehicles sold for each vehicle type?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalSold) WHERE { ?observation a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType",,
EFFKGQA0158,What is the average future demand percentage change by region?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}]",SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0159,"Using the True Demand KG, show semiconductor current demand by region?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""regionName"": ""Americas"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""20.0""}]","SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Semiconductor"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Semiconductor_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0160,"For the survey data, how does Tier1 current demand vary by survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0161,"For the survey data, what is the total current demand for each survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0162,Use the True Demand KG to show future demand by quarter.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""13.012777777777777777777778"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""10.57695652173913047826087"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""22.595217391304347826086957"", ""quarterLabel"": ""Q2 2025""}]",SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0163,Count cancellation behavior for each technology category.,order_cancellation,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,13,1,,"[{""count"": ""30""}]",SELECT (COUNT(?o) AS ?count) WHERE { ?o a survey:OrderCancellation },,
EFFKGQA0164,"Using the True Demand KG, how does current demand vary by survey group?",regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
