request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
FULLKGQA0120,Where should I focus if I want to understand vehicle-related future demand using the graph?,advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,3,,"[{""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Based on the graph results, BEV is the first area to inspect for this request (average future-demand percentage change: 4.74375). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: BEV: 4.74375; BEHV: 1.505; ICE: 0.845. The deterministic advisory template used here was: identify the vehicle type with the strongest future-demand signal.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0121,Give me the Tier1 inventory trend details for every component?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_both"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""3"", ""trend"": ""S...","Answer: The query returned 9 row(s). First results: component: Component_EV, trend: Decrease, participant total: 1; component: Component_EV, trend: Increase, participant total: 1; component: Component_EV, trend: Stable, participant total: 3; component: Component_both, trend: Decrease, participant total: 1; component: Component_both, trend: Increase, participant total: 1; component: Component_both, trend: Stable, participant total: 3; component: Component_non_EV, trend: Decrease, participant total: 1; component: Component_non_EV, trend: Increase, participant total: 1.",,SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,correct,codex: semantic/domain checks passed
FULLKGQA0122,Define Firm Order Demand.,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"This is a special demand class that is used for demand that is required to fulfill already committed/accepted orders. In the Digital Reference ontology, it is a subclass of Demand Class.",,,correct,codex: ontology definition returned
FULLKGQA0123,Which technology category shows the strongest future demand signal using the graph?,advisory_technology_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,5,,"[{""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]","Based on the graph results, TechCategory_180nm_or_greater is the first area to inspect for this request (average future-demand percentage change: 36.1225). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: TechCategory_180nm_or_greater: 36.1225; TechCategory_28nm_to_%3C45nm: 12.375; TechCategory_%3C%3D_7nm: 12.24875. The deterministic advisory template used here was: identify the technology category with the strongest future-demand signal.",,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0124,How many OrderCancellation entries are connected with the Tier1 survey?,order_cancellation,,llm_ranking,llm_ranking,validated_retrieval,1,9,1,,"[{""count"": ""0""}]",Answer: The result is 0.,kept_selected_nonempty,SELECT (COUNT(?oc) AS ?count) WHERE { ?oc a survey:OrderCancellation ; survey:hasSurveyOrigin ?o . ?o a survey:Tier1_Survey },correct,codex: semantic/domain checks passed
FULLKGQA0125,What is Blocking Capability?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"Blocking_Capability - is a Property in the Power_Lobe that describes an entity's ability to prevent, stop, or constrain actions, flows, or access in the supply chain (for example: stopping production, rejecting shipments, halting transactions, or restricting access). It covers technical and organizational mechanisms (hard/soft, temporary/conditional) used to enforce such blocks. In the Digital Reference ontology, it is a subclass of Property.",,,correct,codex: ontology definition returned
FULLKGQA0126,Which technology category should be reviewed first for future demand risk using the graph?,advisory_technology_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,5,,"[{""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]","Based on the graph results, TechCategory_180nm_or_greater is the first area to inspect for this request (average future-demand percentage change: 36.1225). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: TechCategory_180nm_or_greater: 36.1225; TechCategory_28nm_to_%3C45nm: 12.375; TechCategory_%3C%3D_7nm: 12.24875. The deterministic advisory template used here was: identify the technology category with the strongest future-demand signal.",,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0127,Identify the region with the greatest overall demand according to the Semiconductor survey results?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,11,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""35.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""25.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""20.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""10.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 35.0; region name: Europe, total demand: 25.0; region name: China, total demand: 20.0; region name: All Other, total demand: 10.0; region name: Japan, total demand: 10.0.",kept_selected_nonempty,SELECT ?regionName (SUM(?unitsSold) AS ?totalDemand) WHERE { ?demandForRegion a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?unitsSold . ?origin a survey:Semiconductor_Survey . ?region a survey:Region ; survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY DESC(?totalDemand),correct,codex: semantic/domain checks passed
FULLKGQA0128,What is Electronic Equipment Instruments And Components?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"Industrial sector of Electronic Equipment, Instruments and Components In the Digital Reference ontology, it is a subclass of Technology Hardware And Equipment.",,,correct,codex: ontology definition returned
FULLKGQA0129,"Based on the data, which technology category appears most relevant for future demand using the graph?",advisory_technology_signal,advisory,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]",Answer: The query returned 5 grouped row(s). The highest returned avg percentage change is for technology category: TechCategory 180nm or greater with 36.12.,,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",correct,codex: semantic/domain checks passed
FULLKGQA0130,"Which Tier1 companies have not provided reports indicating a semiconductor shortage, and how many are there?",shortage,,llm_ranking,llm_ranking,validated_retrieval,1,5,6,,"[{""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyType"": ""OEM""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyType"": ""OEM""}, {""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyType"": ""Semiconductor""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyType"": ""Semiconductor""}, {""companyCount"": ""1"", ""shortageStatus"": ""no"", ""surveyType"": ""Tier1""}, {""companyCount"": ""2"", ""shortageStatus"": ""yes"", ""surveyType"": ""Tier1""}]","Answer: The query returned 6 row(s). Results: survey type: OEM, shortage status: no, company count: 1; survey type: OEM, shortage status: yes, company count: 2; survey type: Semiconductor, shortage status: no, company count: 1; survey type: Semiconductor, shortage status: yes, company count: 2; survey type: Tier1, shortage status: no, company count: 1; survey type: Tier1, shortage status: yes, company count: 2.",kept_selected_nonempty,"SELECT ?surveyType ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?surveyClass ?surveyType) { (survey:OEM_Survey 'OEM') (survey:Tier1_Survey 'Tier1') (survey:Semiconductor_Survey 'Semiconductor') } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . ?origin a ?surveyClass . BIND(IF(?shortage = true, 'yes', 'no') AS ?shortageStatus) } GROUP BY ?surveyType ?shortageStatus ORDER BY ?surveyType ?shortageStatus",correct,codex: semantic/domain checks passed
FULLKGQA0131,What is Auto Gration Specification?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"XML Schema describing the Grammar of data content representing the content of a set of EDIFACT messages.
Relies on XML as data syntax, XML Schema as knowledge representation scheme and on EDIFACT message specifications (like ORDER, ORDRSP, DELFOR, DELJIT etc.). Has no Semantics representation. In the Digital Reference ontology, it is a subclass of Service Data Language.",,,correct,codex: ontology definition returned
FULLKGQA0132,What technology category should I inspect first for future demand using the graph?,advisory_technology_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,5,,"[{""avgPercentageChange"": ""36.1225"", ""technologyCategory"": ""TechCategory_180nm_or_greater""}, {""avgPercentageChange"": ""12.375"", ""technologyCategory"": ""TechCategory_28nm_to_%3C45nm""}, {""avgPercentageChange"": ""12.24875"", ""technologyCategory"": ""TechCategory_%3C%3D_7nm""}, {""avgPercentageChange"": ""3.7225"", ""technologyCategory"": ""TechCategory_10nm_to_%3C28nm""}, {""avgPercentageChange"": ""2.9525"", ""technologyCategory"": ""TechCategory_55nm_to_180nm""}]","Based on the graph results, TechCategory_180nm_or_greater is the first area to inspect for this request (average future-demand percentage change: 36.1225). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: TechCategory_180nm_or_greater: 36.1225; TechCategory_28nm_to_%3C45nm: 12.375; TechCategory_%3C%3D_7nm: 12.24875. The deterministic advisory template used here was: identify the technology category with the strongest future-demand signal.",,"SELECT ?technologyCategory (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?technology ; survey:percentageChange ?pct . OPTIONAL { ?technology survey:technologyCategoryName ?technologyName . } BIND(COALESCE(?technologyName, REPLACE(STR(?technology), ""^.*/"", """")) AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0133,What is the month with the largest actual vehicle sales total?,vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,12,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Jan 2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""Jul 2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""Jun 2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""Mar 2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""May 2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""Nov 2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""Oct 2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""Sep 2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 monthly row(s). The highest monthly total is Dec 2023 with 8,093,262. The lowest monthly total is Jan 2023 with 5,727,449.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,codex: semantic/domain checks passed
